Country,Date,Sum_Confirmed,sum_Recovered,sum_Deaths,sum_Active,Median_CaseFatalityRatio,Median_IncidenceRate,Lat,Lon
United Kingdom,2020-11-29 00:00:00,1609144,3503,58127,1547514,2.5546720208277,586.873897063127,56.4907,-4.2026
United Kingdom,2020-11-30 00:00:00,1621308,3517,58342,1559449,2.54094928204208,586.873897063127,56.4907,-4.2026
United Kingdom,2020-12-01 00:00:00,1633736,3573,58545,1571618,2.52994655794634,610.627702070781,56.4907,-4.2026
United Kingdom,2020-12-02 00:00:00,1647233,3592,59148,1584493,2.5382950258758,622.944489852527,56.4907,-4.2026
United Kingdom,2020-12-03 00:00:00,1663470,3605,59796,1600069,2.537111741499,653.722314273553,56.4907,-4.2026
United Kingdom,2020-12-04 00:00:00,1678421,3626,60210,1614585,2.52577688335673,671.61098224228,56.4907,-4.2026
United Kingdom,2020-12-05 00:00:00,1694803,3640,60714,1630449,2.51566526556333,691.552448174631,56.4907,-4.2026
United Kingdom,2020-12-06 00:00:00,1710382,3653,61111,1645618,2.49845848580819,698.297355769397,56.4907,-4.2026
United Kingdom,2020-12-07 00:00:00,1727754,3739,61342,1662673,2.41269701387535,726.450013556246,56.4907,-4.2026
United Kingdom,2020-12-08 00:00:00,1742528,3750,61531,1677247,2.38699858241363,737.190838494099,56.4907,-4.2026
United Kingdom,2020-12-09 00:00:00,1754914,3768,62130,1689016,2.32519205859111,777.575320432826,56.4907,-4.2026
United Kingdom,2020-12-10 00:00:00,1771548,3781,62663,1705104,2.28749401605057,796.748242722866,56.4907,-4.2026
United Kingdom,2020-12-11 00:00:00,1792614,3790,63179,1725645,2.20507489301897,833.027128734344,56.4907,-4.2026
United Kingdom,2020-12-12 00:00:00,1814398,3802,63603,1746993,2.12108219202986,878.752927767358,56.4907,-4.2026
United Kingdom,2020-12-13 00:00:00,1835952,3808,64123,1768021,2.12087764633763,893.709027216622,56.4907,-4.2026
United Kingdom,2020-12-14 00:00:00,1854493,4016,64267,1786210,2.11626548558732,920.39540074374,56.4907,-4.2026
United Kingdom,2020-12-15 00:00:00,1874870,4051,64500,1806319,2.00681909417595,971.280486932623,56.4907,-4.2026
United Kingdom,2020-12-16 00:00:00,1893439,4096,65006,1824337,1.94673791216764,1008.9488028396,56.4907,-4.2026
United Kingdom,2020-12-17 00:00:00,1918739,4109,65618,1849006,1.9219915542686,1047.10656614192,56.4907,-4.2026
United Kingdom,2020-12-18 00:00:00,1954271,4126,66150,1883995,1.8849236444437,1090.00497222966,56.4907,-4.2026
United Kingdom,2020-12-19 00:00:00,1982831,4267,66640,1911924,1.86436149009126,1099.63996652896,56.4907,-4.2026
United Kingdom,2020-12-20 00:00:00,2010080,4357,67177,1938546,1.83486789833109,1155.07156288616,56.4907,-4.2026
United Kingdom,2020-12-21 00:00:00,2046164,4378,67503,1974283,1.81930920625569,1194.10909674432,56.4907,-4.2026
United Kingdom,2020-12-22 00:00:00,2079681,4389,67718,2007574,1.80348818996955,1226.07409360647,56.4907,-4.2026
United Kingdom,2020-12-23 00:00:00,2116612,4412,68409,2043791,1.75034264243763,1258.09367496224,56.4907,-4.2026
United Kingdom,2020-12-24 00:00:00,2155999,4726,69157,2082116,1.78670431605554,1281.84747996989,56.4907,-4.2026
United Kingdom,2020-12-25 00:00:00,2195148,4824,69732,2120591,1.77653252582046,1294.21280090591,56.4907,-4.2026
United Kingdom,2020-12-26 00:00:00,2227951,4825,70302,2152823,1.77510013468219,1295.01571709752,56.4907,-4.2026
United Kingdom,2020-12-27 00:00:00,2262739,4913,70513,2187312,1.83354629518363,1311.07404092968,56.4907,-4.2026
United Kingdom,2020-12-28 00:00:00,2295232,5096,70860,2219275,1.82342303577243,1334.53458908538,56.4907,-4.2026
United Kingdom,2020-12-29 00:00:00,2336692,5105,71217,2260369,1.81408135049398,1343.03903779183,56.4907,-4.2026
United Kingdom,2020-12-30 00:00:00,2389967,5297,71675,2312994,1.78907115442715,1358.67871725353,56.4907,-4.2026
United Kingdom,2020-12-31 00:00:00,2440206,5417,72657,2362131,1.76481254655448,1364.54385429246,56.4907,-4.2026
United Kingdom,2021-01-01 00:00:00,2496235,5482,73622,2417130,1.73535774991921,1381.74083298311,56.4907,-4.2026
United Kingdom,2021-02-19 00:00:00,4095191,11164,119614,3964413,1.9585043509641,1952.91331586614,56.4907,-4.2026
United Kingdom,2021-02-20 00:00:00,4107290,11254,120147,3975889,1.95792130351904,1954.96611382976,56.4907,-4.2026
United Kingdom,2021-02-21 00:00:00,4117743,11297,120593,3985853,1.95698956577575,1955.55262753365,56.4907,-4.2026
United Kingdom,2021-02-22 00:00:00,4127578,11315,120810,3995453,1.97157740225259,1955.8458843856,56.4907,-4.2026
United Kingdom,2021-02-23 00:00:00,4138245,11354,120988,4005903,1.97033819139499,1957.01891179339,56.4907,-4.2026
United Kingdom,2021-02-24 00:00:00,4146756,11453,121536,4013767,1.97073280842283,1957.01891179339,56.4907,-4.2026
United Kingdom,2021-02-25 00:00:00,4156703,11470,121979,4023254,1.98163729977592,1957.31216864533,56.4907,-4.2026
United Kingdom,2021-02-26 00:00:00,4166727,11504,122303,4032920,1.82968230711503,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-02-27 00:00:00,4175315,11579,122648,4041088,1.82753425512378,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-02-28 00:00:00,4182772,11602,122939,4048231,1.82632145749709,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-01 00:00:00,4188827,11643,123083,4054101,1.8267803329985,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-02 00:00:00,4194289,11646,123187,4059456,1.82631779882981,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-03 00:00:00,4200700,11662,123530,4065508,1.8256783117574,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-04 00:00:00,4207120,11741,124017,4071362,1.82556678406456,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-05 00:00:00,4213764,11795,124259,4077710,1.82558827947583,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-06 00:00:00,4219788,11834,124495,4083459,1.82467904883752,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-07 00:00:00,4225906,11849,124654,4089403,1.8254380787088,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-08 00:00:00,4231166,11851,124736,4094579,1.82586123454617,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-09 00:00:00,4235989,11853,124801,4099335,1.82530824596402,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-10 00:00:00,4241858,11868,125032,4104959,1.82322040884336,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-11 00:00:00,4247879,11923,125222,4110734,1.82787976457399,1550.38759689922,56.4907,-4.2026
United Kingdom,2021-03-12 00:00:00,4254714,11944,125403,4117367,1.83218384776091,1550.38759689922,56.4907,-4.2026
United Kingdom,NaT,194215,1262,16576,176377,NaN,NaN,56.4907,-4.2026
France,2020-03-23 00:00:00,20123,2207,862,17054,NaN,NaN,46,2
France,2020-03-24 00:00:00,22372,3288,1102,18232,NaN,NaN,46,2
France,2020-03-25 00:00:00,25334,3907,1333,20360,NaN,NaN,46,2
France,2020-03-26 00:00:00,29252,4955,1697,22898,NaN,NaN,46,2
France,2020-03-27 00:00:00,33047,5707,1996,25698,NaN,NaN,46,2
France,2020-03-31 00:00:00,52278,9513,3526,39782,NaN,NaN,46,2
France,2020-04-01 00:00:00,57122,11053,4407,42653,NaN,NaN,46,2
France,2020-04-03 00:00:00,64452,14135,6509,44547,NaN,NaN,46,2
France,2020-04-05 00:00:00,70594,16349,8081,69331,NaN,NaN,46,2
France,2020-04-07 00:00:00,78298,19523,10330,80199,NaN,NaN,46,2
France,2020-04-08 00:00:00,82153,21452,10874,81620,NaN,NaN,46,2
France,2020-04-09 00:00:00,86450,23413,12214,83140,NaN,NaN,46,2
France,2020-04-10 00:00:00,90793,25195,13199,87521,NaN,NaN,46,2
France,2020-04-11 00:00:00,93909,26663,13835,90213,NaN,NaN,46,2
France,2020-04-12 00:00:00,120749,27469,14396,91789,NaN,NaN,46,2
France,2020-04-13 00:00:00,124413,28001,14969,94888,NaN,NaN,46,2
France,2020-04-14 00:00:00,130376,29098,15729,86515,NaN,NaN,46,2
France,2020-04-15 00:00:00,133585,31470,17169,85924,NaN,NaN,46,2
France,2020-04-16 00:00:00,146182,33327,17922,95823,NaN,NaN,46,2
France,2020-04-17 00:00:00,148103,35006,18684,95421,NaN,NaN,46,2
France,2020-04-18 00:00:00,151926,36587,19325,93217,NaN,NaN,46,2
France,2020-04-19 00:00:00,153041,37183,19718,97170,NaN,NaN,46,2
France,2020-04-20 00:00:00,155489,38036,20266,98152,NaN,NaN,46,2
France,2020-04-21 00:00:00,158197,39819,20800,98649,NaN,NaN,46,2
France,2020-04-22 00:00:00,160013,41326,21344,94426,NaN,NaN,46,2
France,2020-04-24 00:00:00,158315,42762,21860,94809,NaN,NaN,46,2
France,2020-04-25 00:00:00,159969,44271,22250,93402,NaN,NaN,46,2
France,2020-04-26 00:00:00,161647,45372,22619,93624,NaN,NaN,46,2
France,2020-04-27 00:00:00,162280,45681,22861,93649,NaN,NaN,46,2
France,2020-04-28 00:00:00,165966,46293,23298,96343,NaN,NaN,46,2
France,2020-04-29 00:00:00,169098,47775,23665,97584,NaN,NaN,46,2
France,2020-04-30 00:00:00,167643,49118,24091,93304,NaN,NaN,46,2
France,2020-05-01 00:00:00,168861,50380,24380,92509,NaN,NaN,46,2
France,2020-05-02 00:00:00,169387,51124,24597,91553,NaN,NaN,46,2
France,2020-05-03 00:00:00,170179,50663,24763,93092,NaN,NaN,46,2
France,2020-05-04 00:00:00,170540,50885,24898,93140,NaN,NaN,46,2
France,2020-05-05 00:00:00,171102,51476,25204,92903,NaN,NaN,46,2
France,2020-05-06 00:00:00,172219,52842,25537,92308,NaN,NaN,46,2
France,2020-05-07 00:00:00,176355,54079,25812,94333,NaN,NaN,46,2
France,2020-05-08 00:00:00,177096,55191,25991,93737,NaN,NaN,46,2
France,2020-05-09 00:00:00,177627,55892,26233,94077,NaN,NaN,46,2
France,2020-05-10 00:00:00,178156,56148,26313,94321,NaN,NaN,46,2
France,2020-05-11 00:00:00,178405,56327,26383,94384,NaN,NaN,46,2
France,2020-05-12 00:00:00,178719,56835,26646,94066,NaN,NaN,46,2
France,2020-05-13 00:00:00,179472,57898,26994,93457,NaN,NaN,46,2
France,2020-05-14 00:00:00,179993,58786,27079,92321,NaN,NaN,46,2
France,2020-05-15 00:00:00,180635,59719,27430,91847,NaN,NaN,46,2
France,2020-05-16 00:00:00,181148,60562,27532,91536,NaN,NaN,46,2
France,2020-05-17 00:00:00,181563,60562,27630,91536,NaN,NaN,46,2
France,2020-05-18 00:00:00,181703,61327,28113,90255,NaN,NaN,46,2
France,2020-05-19 00:00:00,182147,61843,28242,89966,NaN,NaN,46,2
France,2020-05-20 00:00:00,182648,62678,28025,90230,NaN,NaN,46,2
France,2020-05-21 00:00:00,183130,63472,28136,90093,NaN,NaN,46,2
France,2020-05-22 00:00:00,183397,63976,28218,89757,NaN,NaN,46,2
France,2020-05-23 00:00:00,183814,63986,28292,89811,NaN,NaN,46,2
France,2020-05-24 00:00:00,184041,63988,28335,89830,NaN,NaN,46,2
France,2020-05-25 00:00:00,184260,64735,28372,89604,NaN,NaN,46,2
France,2020-05-26 00:00:00,184585,65317,28461,89290,NaN,NaN,46,2
France,2020-05-27 00:00:00,184840,65997,28598,88317,NaN,NaN,46,2
France,2020-05-28 00:00:00,185012,66702,28599,87737,NaN,NaN,46,2
France,2020-05-29 00:00:00,188355,67309,28666,90390,NaN,NaN,46,2
France,2020-05-30 00:00:00,188949,67921,28717,90285,0.222222222222222,53.2956710591182,46,2
France,2020-05-31 00:00:00,190744,68386,28774,91592,0.212314225053079,53.2956710591182,46,2
France,2020-06-01 00:00:00,190975,68473,28805,91731,0.212314225053079,53.2956710591182,46,2
France,2020-06-02 00:00:00,191382,68558,28837,91954,0.211416490486258,53.2956710591182,46,2
France,2020-06-03 00:00:00,190603,68930,28943,90577,0.209643605870021,53.2956710591182,46,2
France,2020-06-04 00:00:00,190905,69573,29024,93733,0.209205020920502,53.3894481005419,46,2
France,2020-06-05 00:00:00,191737,70094,29069,90407,0.208768267223382,53.50114150661,46,2
France,2020-06-06 00:00:00,192318,70622,29114,90444,0.208333333333333,53.8286277697094,46,2
France,2020-06-07 00:00:00,192890,70924,29145,90690,0.208333333333333,53.8286277697094,46,2
France,2020-06-08 00:00:00,193231,70961,29158,90983,0.208333333333333,53.8286277697094,46,2
France,2020-06-09 00:00:00,193505,71182,29213,90919,0.274348422496571,53.8286277697094,46,2
France,2020-06-10 00:00:00,193864,71626,29301,90598,0.258732212160414,53.8286277697094,46,2
France,2020-06-11 00:00:00,194489,71952,29322,90794,0.23121387283237,54.2829953490866,46,2
France,2020-06-12 00:00:00,194853,72269,29349,90875,0.218102508178844,54.3946887551547,46,2
France,2020-06-13 00:00:00,195655,72695,29377,91148,0.204918032786885,54.5063821612227,46,2
France,2020-06-14 00:00:00,196152,72931,29401,91414,0.204498977505112,54.6180755672908,46,2
France,2020-06-15 00:00:00,196542,72982,29411,91761,0.239043824701195,55.2882360036993,46,2
France,2020-06-16 00:00:00,196678,73168,29439,91698,0.226244343891403,55.3999294097674,46,2
France,2020-06-17 00:00:00,197039,73459,29553,91338,0.351864883884588,55.2882360036993,46,2
France,2020-06-18 00:00:00,197527,73791,29578,91436,0.321750321750322,55.5116228158354,46,2
France,2020-06-19 00:00:00,198113,74011,29606,91655,0.284414106939704,58.8917165203256,46,2
France,2020-06-20 00:00:00,198900,74241,29620,92222,0.253936008125952,60.6980273141123,46,2
France,2020-06-21 00:00:00,199519,74436,29638,92652,0.231160425335183,60.6980273141123,46,2
France,2020-06-22 00:00:00,199862,74496,29644,92869,0.245800901269971,60.6980273141123,46,2
France,2020-06-23 00:00:00,200004,74736,29668,92979,0.32546786004882,60.6980273141123,46,2
France,2020-06-24 00:00:00,200608,74995,29722,93086,0.308522946394138,60.6980273141123,46,2
France,2020-06-25 00:00:00,200876,75251,29735,92900,0.318358684117439,60.6980273141123,46,2
France,2020-06-26 00:00:00,201131,75475,29754,92655,0.387596899224806,60.6980273141123,46,2
France,2020-06-27 00:00:00,202394,75773,29780,93919,0.386847195357834,60.6980273141123,46,2
France,2020-06-28 00:00:00,202842,75773,29781,93919,0.384615384615385,60.6980273141123,46,2
France,2020-06-29 00:00:00,203158,75774,29781,93921,0.383877159309021,60.6980273141123,46,2
France,2020-06-30 00:00:00,203803,76124,29816,95582,0.3974562798,60.6980273141123,46,2
France,2020-07-01 00:00:00,204244,76399,29846,95818,0.380228136882129,60.6980273141123,46,2
France,2020-07-02 00:00:00,205234,76674,29865,96443,0.378787878787879,60.6980273141123,46,2
France,2020-07-03 00:00:00,205773,76927,29878,96835,0.376647834274953,60.6980273141123,46,2
France,2020-07-04 00:00:00,206312,77185,29896,97141,0.375234521575985,60.6980273141123,46,2
France,2020-07-05 00:00:00,206670,77185,29896,97141,0.373134328358209,60.6980273141123,46,2
France,2020-07-06 00:00:00,206681,77185,29895,97141,0.36563071297989,61.0962931192394,46,2
France,2020-07-07 00:00:00,207699,77444,29925,98230,0.395726157499011,61.4313733374436,46,2
France,2020-07-08 00:00:00,208153,77780,29936,98356,0.544464609800363,61.5430667435117,46,2
France,2020-07-09 00:00:00,208975,77780,29967,98356,0.532859680284192,62.8833876163287,46,2
France,2020-07-10 00:00:00,209419,78295,29983,99079,0.530035335689046,63.2184678345329,46,2
France,2020-07-11 00:00:00,210134,78513,30009,99495,0.525394045534151,63.7769348648733,46,2
France,2020-07-12 00:00:00,210385,78513,30012,99495,0.519930675909879,64.4470953012818,46,2
France,2020-07-13 00:00:00,210401,78513,30012,99495,0.505902192242833,66.2341897983711,46,2
France,2020-07-14 00:00:00,211824,78722,30035,100886,0.503355704697987,66.5692700165753,46,2
France,2020-07-15 00:00:00,211886,78722,30037,100886,0.500834724540901,66.9043502347795,46,2
France,2020-07-16 00:00:00,212613,78945,30125,101500,0.523892681377996,67.9095908893922,46,2
France,2020-07-17 00:00:00,213182,79161,30142,101800,0.531831690911935,67.9519806003757,46,2
France,2020-07-18 00:00:00,214011,79371,30155,102417,0.522353664157321,68.5797513258007,46,2
France,2020-07-19 00:00:00,214174,79371,30158,102417,0.555972952667168,69.6966853864815,46,2
France,2020-07-20 00:00:00,214178,79371,30158,102417,0.555972952667168,69.8173290874449,46,2
France,2020-07-21 00:00:00,216089,79668,30182,104175,0.563380281690141,69.8173290874449,46,2
France,2020-07-22 00:00:00,216684,79861,30169,104578,0.569259962049336,69.8173290874449,46,2
France,2020-07-23 00:00:00,217605,80084,30175,105346,0.566613395321807,69.8173290874449,46,2
France,2020-07-24 00:00:00,218841,80600,30186,105882,0.564493367202935,69.8173290874449,46,2
France,2020-07-25 00:00:00,219932,80943,30196,106659,0.565439249758654,71.682677574514,46,2
France,2020-07-26 00:00:00,220020,80945,30196,106661,0.559192580469176,71.682677574514,46,2
France,2020-07-27 00:00:00,220020,80945,30196,106661,0.559192580469176,71.682677574514,46,2
France,2020-07-28 00:00:00,222508,81212,30214,108928,0.60882800608828,71.682677574514,46,2
France,2020-07-29 00:00:00,223072,81441,30227,109410,0.60882800608828,71.682677574514,46,2
France,2020-07-30 00:00:00,224542,81443,30241,109408,0.60882800608828,71.682677574514,46,2
France,2020-07-31 00:00:00,225931,81632,30257,110596,0.60882800608828,71.682677574514,46,2
France,2020-08-01 00:00:00,227239,81764,30268,113165,0.606060606060606,73.7176480049324,46,2
France,2020-08-02 00:00:00,227302,81764,30268,113166,0.602409638554217,74.1644216292047,46,2
France,2020-08-03 00:00:00,227305,81764,30268,113166,0.599700149925038,74.4995018474089,46,2
France,2020-08-04 00:00:00,230665,81764,30298,113166,0.599700149925038,74.4995018474089,46,2
France,2020-08-05 00:00:00,231636,81764,30300,116515,0.597907324364723,74.7228886595451,46,2
France,2020-08-06 00:00:00,233344,82298,30311,115981,0.746268656716418,74.8345820656132,46,2
France,2020-08-07 00:00:00,234945,82592,30315,118410,0.745156482861401,74.9462754716812,46,2
France,2020-08-08 00:00:00,237332,82968,30328,121912,0.740740740740741,89.5367273793186,46,2
France,2020-08-09 00:00:00,237402,82968,30329,121913,0.734214390602056,89.5367273793186,46,2
France,2020-08-10 00:00:00,237437,82971,30329,121939,0.727802037845706,89.5367273793186,46,2
France,2020-08-11 00:00:00,242168,82971,30344,126051,0.72463768115942,89.5367273793186,46,2
France,2020-08-12 00:00:00,243582,82971,30358,126056,0.712250712250712,89.5367273793186,46,2
France,2020-08-13 00:00:00,246180,83609,30376,130104,0.681198910081744,91.7208786210378,46,2
France,2020-08-14 00:00:00,248858,83612,30393,130092,0.663129973474801,91.7208786210378,46,2
France,2020-08-15 00:00:00,251781,83993,30412,135252,0.644329896907217,111.464609986329,46,2
France,2020-08-16 00:00:00,254991,83993,30413,138562,0.617140195621798,111.464609986329,46,2
France,2020-08-17 00:00:00,257994,83993,30414,138562,0.617140195621798,111.464609986329,46,2
France,2020-08-18 00:00:00,258644,84214,30434,141885,0.61470656460218,127.459531598717,46,2
France,2020-08-19 00:00:00,260763,84214,30456,141886,0.612221324,127.4595316,46,2
France,2020-08-20 00:00:00,264535,84214,30474,141886,0.619905866146252,127.459531598717,46,2
France,2020-08-21 00:00:00,269335,84214,30485,141886,0.61763696671623,127.459531598717,46,2
France,2020-08-22 00:00:00,274344,84981,30509,156478,0.626637803349664,161.861406170966,46,2
France,2020-08-23 00:00:00,277818,85102,30518,159950,0.625213140843469,161.861406170966,46,2
France,2020-08-24 00:00:00,282498,85125,30518,164823,0.625213140843469,161.861406170966,46,2
France,2020-08-25 00:00:00,284474,85352,30534,166610,0.630985915492958,161.861406170966,46,2
France,2020-08-26 00:00:00,288090,85757,30553,169596,0.628930817610063,171.977744056651,46,2
France,2020-08-27 00:00:00,288377,85811,30553,175014,0.62667860340197,171.977744056651,46,2
France,2020-08-28 00:00:00,299580,86271,30588,180633,0.645735916276998,171.977744056651,46,2
France,2020-08-29 00:00:00,307221,86495,30606,187851,0.642872977166925,182.094081942337,46,2
France,2020-08-30 00:00:00,312681,86495,30612,187851,0.639048038783605,182.094081942337,46,2
France,2020-08-31 00:00:00,318047,86495,30615,198704,0.639048038783605,182.507025515242,46,2
France,2020-09-01 00:00:00,321160,86790,30646,201553,0.647284695556775,203.984279326745,46,2
France,2020-09-02 00:00:00,326264,87036,30673,206266,0.655451168887918,203.984279326745,46,2
France,2020-09-03 00:00:00,333377,87418,30700,212950,0.662395482679987,221.427961153989,46,2
France,2020-09-04 00:00:00,340499,87661,30717,219847,0.659388174251432,221.427961153989,46,2
France,2020-09-05 00:00:00,349333,87927,30696,228610,0.668391548081069,247.059493634836,46,2
France,2020-09-06 00:00:00,357927,87927,30708,228610,0.6650933276121,247.059493634836,46,2
